publications;siteName;siteType;country;region;town;lat;lon;distCoastKm;elevationM;refIndividualIsoarch;refIndividualInPubli;individualType;individualRelDatingLowerLimit;individualRelDatingUpperLimit;individualRelDatingIsReliable;individualAbsDatingMatIsOrganic;individualAbsDatingLabNum;individualAbsDatingConvAgeMean;individualAbsDatingConvAgeUncertainity;individualAbsDating2SigmaCalibratedResLowerLimit;humanSex;agePubliClassName;humanAgeClass;humanAgeEstimMin;humanAgeEstimMax;humanStatureCm;humanBonePreservLevel;humanSkelRepresLevel;funeraryStructNum;funeraryDepositionType;funeraryInhumationType1;funeraryInhumationType2;funeraryContainerType;funeraryBurialType1;funeraryBurialType2;funeraryInhumationPosition;funeraryBodyOrientation;faunaClass;faunaOrder;faunaFamily;faunaSubfamily;faunaGenus;faunaSpecies;plantMetabolism;plantFamily;plantGenus;plantSpecies;refSampleIsoarch;sampleType;sampleSubType;skelPart;teethCategory;teethType;teethNum;refMeasureOrganicIsoarch;d13C;d15N;d34S;%Col;%C;%N;C/N;measureOrganiclChronologicalOrder;dDOrganic;refMeasureMineralIsoarch;d13CCarb;d18OCarb;d13CPhos;d18OPhos;dDMineral;Sr87/Sr86;srConcentration;measureMineralChronologicalOrder
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7843";"ARB119";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14106";"Grain";"";"";"";"";"";"16480";"-10.7";"6.6";"";"";"60.0";"3.4";"20.6";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7844";"ARB120";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14107";"Grain";"";"";"";"";"";"16481";"-10.2";"4.1";"";"";"55.2";"4.8";"13.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7845";"ARB121";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14108";"Grain";"";"";"";"";"";"16482";"-10.2";"5.2";"";"";"60.4";"3.2";"22.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7846";"ARB122";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14109";"Grain";"";"";"";"";"";"16483";"-10.2";"1.9";"";"";"58.8";"3.4";"20.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7847";"ARB123";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14110";"Grain";"";"";"";"";"";"16484";"-10.2";"7.7";"";"";"61.0";"3.2";"22.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7848";"ARB124";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14111";"Grain";"";"";"";"";"";"16485";"-10.3";"5.3";"";"";"61.7";"2.6";"27.9";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Archontiko";"";"Greece";"Central Macedonia";"Giannitsa";"40.7908090";"22.4661810";"35";"61";"7849";"ARB125";"Plant";"-1516";"-1414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14112";"Grain";"";"";"";"";"";"16486";"-10.3";"5.1";"";"";"61.8";"3.0";"24.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8044";"TOB001";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14307";"Grain";"";"";"";"";"";"16681";"-23.6";"4.9";"";"";"57.9";"3.7";"18.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8045";"TOB004";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14308";"Grain";"";"";"";"";"";"16682";"-23.7";"6.0";"";"";"60.3";"3.1";"22.6";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8046";"TOB006";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14309";"Grain";"";"";"";"";"";"16683";"-24.0";"5.4";"";"";"61.9";"3.2";"22.8";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8047";"TOB007";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14310";"Grain";"";"";"";"";"";"16684";"-24.1";"5.2";"";"";"61.2";"3.5";"20.5";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8048";"TOB008";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14311";"Grain";"";"";"";"";"";"16685";"-24.4";"5.1";"";"";"59.6";"3.8";"18.5";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8049";"TOB009";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14312";"Grain";"";"";"";"";"";"16686";"-23.8";"4.9";"";"";"58.3";"3.7";"18.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8050";"TOB010";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14313";"Grain";"";"";"";"";"";"16687";"-24.3";"4.1";"";"";"57.6";"3.2";"21.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8051";"TOB011";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14314";"Grain";"";"";"";"";"";"16688";"-24.0";"5.1";"";"";"59.1";"3.8";"18.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8052";"TOB012";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14315";"Grain";"";"";"";"";"";"16689";"-23.3";"4.3";"";"";"58.0";"4.4";"15.5";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8053";"TOB013";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14316";"Grain";"";"";"";"";"";"16690";"-23.5";"4.6";"";"";"57.9";"3.8";"18.0";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8054";"TOB015";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14317";"Grain";"";"";"";"";"";"16691";"-24.4";"4.8";"";"";"60.2";"3.7";"19.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8055";"TOB017";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14318";"Grain";"";"";"";"";"";"16692";"-22.8";"5.3";"";"";"60.9";"4.3";"16.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8056";"TOB019";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14319";"Grain";"";"";"";"";"";"16693";"-22.5";"6.9";"";"";"54.6";"7.5";"8.5";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8057";"TOB020";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14320";"Grain";"";"";"";"";"";"16694";"-21.9";"6.4";"";"";"58.0";"7.2";"9.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8058";"TOB021";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14321";"Grain";"";"";"";"";"";"16695";"-22.8";"4.0";"";"";"62.4";"4.0";"18.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8059";"TOB022";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14322";"Grain";"";"";"";"";"";"16696";"-10.5";"8.6";"";"";"58.2";"5.3";"12.8";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8060";"TOB025";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14323";"Grain";"";"";"";"";"";"16697";"-10.7";"8.2";"";"";"58.6";"4.2";"16.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8061";"TOB026";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14324";"Grain";"";"";"";"";"";"16698";"-11.0";"8.3";"";"";"58.0";"4.5";"15.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8062";"TOB035";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14325";"Grain";"";"";"";"";"";"16699";"-10.2";"12.6";"";"";"56.4";"7.9";"8.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8063";"TOB036";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14326";"Grain";"";"";"";"";"";"16700";"-22.0";"3.8";"";"";"55.9";"8.1";"8.0";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8064";"TOB037";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14327";"Grain";"";"";"";"";"";"16701";"-22.0";"3.4";"";"";"54.5";"7.0";"9.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8065";"TOB038";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14328";"Grain";"";"";"";"";"";"16702";"-22.7";"2.8";"";"";"54.6";"6.0";"10.6";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8066";"TOB039";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14329";"Grain";"";"";"";"";"";"16703";"-25.4";"2.6";"";"";"60.0";"5.7";"12.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8067";"TOB043";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14330";"Grain";"";"";"";"";"";"16704";"-23.2";"3.4";"";"";"58.2";"6.7";"10.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8068";"TOB044";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14331";"Grain";"";"";"";"";"";"16705";"-24.2";"1.7";"";"";"56.9";"5.1";"13.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8069";"TOB045";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14332";"Grain";"";"";"";"";"";"16706";"-26.3";"2.7";"";"";"58.2";"6.0";"11.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8070";"TOB047";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14333";"Grain";"";"";"";"";"";"16707";"-26.0";"2.0";"";"";"57.7";"5.3";"12.7";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8071";"TOB050";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14334";"Grain";"";"";"";"";"";"16708";"-24.5";"2.9";"";"";"59.4";"6.5";"10.7";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8072";"TOB051";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14335";"Grain";"";"";"";"";"";"16709";"-23.5";"2.7";"";"";"59.0";"6.7";"10.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8073";"TOB052";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14336";"Grain";"";"";"";"";"";"16710";"-24.5";"3.2";"";"";"59.3";"6.2";"11.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8074";"TOB054";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14337";"Grain";"";"";"";"";"";"16711";"-24.2";"2.2";"";"";"57.5";"5.7";"11.9";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8075";"TOB055";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14338";"Grain";"";"";"";"";"";"16712";"-22.9";"2.9";"";"";"59.6";"5.8";"12.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8076";"TOB059";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14339";"Grain";"";"";"";"";"";"16713";"-22.7";"3.0";"";"";"56.9";"6.0";"11.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8077";"TOB060";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14340";"Grain";"";"";"";"";"";"16714";"-23.9";"2.7";"";"";"57.4";"6.6";"10.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8078";"TOB061";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14341";"Grain";"";"";"";"";"";"16715";"-24.5";"10.8";"";"";"60.6";"3.7";"19.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8079";"TOB062";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14342";"Grain";"";"";"";"";"";"16716";"-24.0";"8.8";"";"";"61.4";"3.7";"19.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8080";"TOB064";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14343";"Grain";"";"";"";"";"";"16717";"-24.0";"10.5";"";"";"58.2";"4.2";"16.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8081";"TOB065";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14344";"Grain";"";"";"";"";"";"16718";"-23.4";"4.8";"";"";"63.0";"2.9";"25.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8082";"TOB066";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14345";"Grain";"";"";"";"";"";"16719";"-24.6";"5.2";"";"";"60.0";"3.0";"23.5";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8083";"TOB067";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14346";"Grain";"";"";"";"";"";"16720";"-23.6";"8.9";"";"";"64.2";"3.3";"22.8";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8084";"TOB068";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14347";"Grain";"";"";"";"";"";"16721";"-23.4";"11.2";"";"";"61.5";"4.8";"15.1";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8085";"TOB069";"Plant";"-1700";"-1050";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14348";"Grain";"";"";"";"";"";"16722";"-23.9";"11.1";"";"";"59.5";"4.6";"15.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8086";"TOB070";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14349";"Grain";"";"";"";"";"";"16723";"-24.3";"4.3";"";"";"61.2";"4.1";"17.2";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8087";"TOB071";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14350";"Grain";"";"";"";"";"";"16724";"-23.6";"4.4";"";"";"59.8";"4.8";"14.5";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8088";"TOB072";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14351";"Grain";"";"";"";"";"";"16725";"-24.8";"6.8";"";"";"58.2";"2.8";"24.3";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8089";"TOB073";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14352";"Grain";"";"";"";"";"";"16726";"-23.7";"5.2";"";"";"66.2";"3.0";"25.4";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8090";"TOB074";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14353";"Grain";"";"";"";"";"";"16727";"-24.7";"6.9";"";"";"61.9";"2.9";"25.0";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8091";"TOB075";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14354";"Grain";"";"";"";"";"";"16728";"-24.7";"7.1";"";"";"62.1";"2.8";"25.7";"";"";"";"";"";"";"";"";"";"";""
"Nitsch et al. 2017";"Thessaloniki Toumba";"";"Greece";"Central Macedonia";"Thessaloniki";"40.6150000";"22.9710000";"2";"50";"8092";"TOB076";"Plant";"-2100";"-1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14355";"Grain";"";"";"";"";"";"16729";"-25.3";"5.5";"";"";"63.6";"2.4";"31.1";"";"";"";"";"";"";"";"";"";"";""
